id,personSessionId,zoneCode,zoneName,firstLook,lastLook,firstDwell,lastDwell,viewTimeSeconds,dwellTimeSeconds,recordedAt
7191,b75776da-74ba-4345-9084-dad42be1e4a8,GF-R1-U3,"Gondola R1 Front U3",2026-07-31T03:19:15.886Z,2026-07-31T03:20:35.686Z,2026-07-31T03:19:15.886Z,2026-07-31T03:20:35.686Z,79.8,79.8,2026-07-31T03:19:15.886Z
7189,381f62b2-9792-4085-bb27-1859988b8175,GB-R5-U7,"Gondola R5 Back U7",2026-07-31T03:19:15.814Z,2026-07-31T03:20:32.414Z,2026-07-31T03:19:15.814Z,2026-07-31T03:20:32.414Z,76.6,76.6,2026-07-31T03:19:15.814Z
7184,15f8430a-b246-4478-bb6f-6c544add9ff8,PE-05,"East Wall Bay 5",2026-07-31T03:19:13.096Z,2026-07-31T03:20:26.096Z,2026-07-31T03:19:13.096Z,2026-07-31T03:20:26.096Z,73.0,73.0,2026-07-31T03:19:13.096Z
7187,6b6c9d80-511e-4a9d-8627-ff7919980105,PI-03,"Promo Island 3",2026-07-31T03:19:12.638Z,2026-07-31T03:20:28.038Z,2026-07-31T03:19:12.638Z,2026-07-31T03:20:28.038Z,75.4,75.4,2026-07-31T03:19:12.638Z
7179,9744e314-af7c-4ad9-99c4-f629536e5ca3,GF-R2-U3,"Gondola R2 Front U3",2026-07-31T03:19:11.971Z,2026-07-31T03:20:24.371Z,2026-07-31T03:19:11.971Z,2026-07-31T03:20:24.371Z,72.4,72.4,2026-07-31T03:19:11.971Z
7174,878d1f12-eb68-4fe4-9b5b-994d75a180c4,GB-R1-U1,"Gondola R1 Back U1",2026-07-31T03:19:10.082Z,2026-07-31T03:20:21.682Z,2026-07-31T03:19:10.082Z,2026-07-31T03:20:21.682Z,71.6,71.6,2026-07-31T03:19:10.082Z
7161,ae53f1f8-4843-45a9-9887-503c1fb2abb6,GF-R3-U7,"Gondola R3 Front U7",2026-07-31T03:19:08.986Z,2026-07-31T03:19:58.986Z,2026-07-31T03:19:08.986Z,2026-07-31T03:19:58.986Z,50.0,50.0,2026-07-31T03:19:08.986Z
7150,684840b8-0ff0-42d7-94bb-296ebe9ab2a9,PW-01,"West Wall Bay 1",2026-07-31T03:19:08.915Z,2026-07-31T03:19:48.115Z,2026-07-31T03:19:08.915Z,2026-07-31T03:19:48.115Z,39.2,39.2,2026-07-31T03:19:08.915Z
7190,7ca23509-6204-416c-9ba8-621a0a000caf,GB-R6-U2,"Gondola R6 Back U2",2026-07-31T03:19:08.885Z,2026-07-31T03:20:35.285Z,2026-07-31T03:19:08.885Z,2026-07-31T03:20:35.285Z,86.4,86.4,2026-07-31T03:19:08.885Z
7159,de92159d-73b6-4eb6-b621-0c827fe74297,GB-R3-U4,"Gondola R3 Back U4",2026-07-31T03:19:07.496Z,2026-07-31T03:19:58.696Z,2026-07-31T03:19:07.496Z,2026-07-31T03:19:58.696Z,51.2,51.2,2026-07-31T03:19:07.496Z
7162,eff441b7-e479-4c21-a790-3fae524af5df,GF-R5-U1,"Gondola R5 Front U1",2026-07-31T03:19:05.703Z,2026-07-31T03:19:59.503Z,2026-07-31T03:19:05.703Z,2026-07-31T03:19:59.503Z,53.8,53.8,2026-07-31T03:19:05.703Z
7160,1a0a6611-2fd8-41ca-96be-9b9f88fa39c8,GF-R5-U2,"Gondola R5 Front U2",2026-07-31T03:19:05.389Z,2026-07-31T03:19:57.589Z,2026-07-31T03:19:05.389Z,2026-07-31T03:19:57.589Z,52.2,52.2,2026-07-31T03:19:05.389Z
7164,019f5842-8dc1-4ea3-acdf-41eb9fac42dc,GF-R4-U4,"Gondola R4 Front U4",2026-07-31T03:19:03.058Z,2026-07-31T03:20:04.458Z,2026-07-31T03:19:03.058Z,2026-07-31T03:20:04.458Z,61.4,61.4,2026-07-31T03:19:03.058Z
7156,44ad48d4-c803-480f-b04d-7d16a68d5fc2,GB-R1-U1,"Gondola R1 Back U1",2026-07-31T03:19:02.731Z,2026-07-31T03:19:56.331Z,2026-07-31T03:19:02.731Z,2026-07-31T03:19:56.331Z,53.6,53.6,2026-07-31T03:19:02.731Z
7167,1e04764a-ce08-4a38-a254-7581317b8ad5,GB-R1-U6,"Gondola R1 Back U6",2026-07-31T03:19:01.991Z,2026-07-31T03:20:05.591Z,2026-07-31T03:19:01.991Z,2026-07-31T03:20:05.591Z,63.6,63.6,2026-07-31T03:19:01.991Z
7140,40b96ab4-a0fc-4561-bb99-bd14b771e5d1,FB-01,"Footwear Bench Seat",2026-07-31T03:19:00.437Z,2026-07-31T03:19:36.237Z,2026-07-31T03:19:00.437Z,2026-07-31T03:19:36.237Z,35.8,35.8,2026-07-31T03:19:00.437Z
7166,d1d9950d-8acd-423d-b51b-90582550a4ad,GF-R5-U4,"Gondola R5 Front U4",2026-07-31T03:18:58.727Z,2026-07-31T03:20:06.327Z,2026-07-31T03:18:58.727Z,2026-07-31T03:20:06.327Z,67.6,67.6,2026-07-31T03:18:58.727Z
7138,f0a55334-bb4a-4cee-b138-ce3849557465,GB-R5-U3,"Gondola R5 Back U3",2026-07-31T03:18:57.899Z,2026-07-31T03:19:34.299Z,2026-07-31T03:18:57.899Z,2026-07-31T03:19:34.299Z,36.4,36.4,2026-07-31T03:18:57.899Z
7147,0626e582-61ba-49c8-aaa1-960494170705,GF-R5-U7,"Gondola R5 Front U7",2026-07-31T03:18:57.786Z,2026-07-31T03:19:45.386Z,2026-07-31T03:18:57.786Z,2026-07-31T03:19:45.386Z,47.6,47.6,2026-07-31T03:18:57.786Z
7146,3902343a-33dc-44f5-8072-3516f7a506fe,GB-R5-U7,"Gondola R5 Back U7",2026-07-31T03:18:57.056Z,2026-07-31T03:19:45.256Z,2026-07-31T03:18:57.056Z,2026-07-31T03:19:45.256Z,48.2,48.2,2026-07-31T03:18:57.056Z
7124,37f5647a-f9de-45f7-a37f-7b82d5dc94c2,RR-02,"Apparel Round Rack 2",2026-07-31T03:18:53.138Z,2026-07-31T03:19:20.138Z,2026-07-31T03:18:53.138Z,2026-07-31T03:19:20.138Z,27.0,27.0,2026-07-31T03:18:53.138Z
7135,3cde4178-7396-45cd-aa4c-22e01ea520a0,GB-R1-U3,"Gondola R1 Back U3",2026-07-31T03:18:52.945Z,2026-07-31T03:19:28.545Z,2026-07-31T03:18:52.945Z,2026-07-31T03:19:28.545Z,35.6,35.6,2026-07-31T03:18:52.945Z
7172,270d626f-ad31-4d04-8ba1-3c0869b510a4,GB-R3-U6,"Gondola R3 Back U6",2026-07-31T03:18:51.716Z,2026-07-31T03:20:17.716Z,2026-07-31T03:18:51.716Z,2026-07-31T03:20:17.716Z,86.0,86.0,2026-07-31T03:18:51.716Z
7152,52140e93-1a9a-4653-9041-ba160a711bf5,GF-R4-U6,"Gondola R4 Front U6",2026-07-31T03:18:51.294Z,2026-07-31T03:19:51.694Z,2026-07-31T03:18:51.294Z,2026-07-31T03:19:51.694Z,60.4,60.4,2026-07-31T03:18:51.294Z
7142,80c373c9-59c4-4703-bd6e-ea515d0c8130,GPS-02,"GPS Display Case 2",2026-07-31T03:18:49.836Z,2026-07-31T03:19:37.036Z,2026-07-31T03:18:49.836Z,2026-07-31T03:19:37.036Z,47.2,47.2,2026-07-31T03:18:49.836Z
7151,d480ecb9-c268-4379-91cb-3535d384a184,GF-R4-U1,"Gondola R4 Front U1",2026-07-31T03:18:46.235Z,2026-07-31T03:19:48.435Z,2026-07-31T03:18:46.235Z,2026-07-31T03:19:48.435Z,62.2,62.2,2026-07-31T03:18:46.235Z
7168,2a25937d-c90b-4ead-8c20-ba56661a9341,GF-R5-U3,"Gondola R5 Front U3",2026-07-31T03:18:40.336Z,2026-07-31T03:20:09.536Z,2026-07-31T03:18:40.336Z,2026-07-31T03:20:09.536Z,89.2,89.2,2026-07-31T03:18:40.336Z
7158,de3acfcf-1c97-48dd-9884-bf0f4114d1d0,GB-R6-U7,"Gondola R6 Back U7",2026-07-31T03:18:40.095Z,2026-07-31T03:19:57.895Z,2026-07-31T03:18:40.095Z,2026-07-31T03:19:57.895Z,77.8,77.8,2026-07-31T03:18:40.095Z
7155,7883b87d-d496-453b-9e52-8ab08a1da539,GF-R4-U4,"Gondola R4 Front U4",2026-07-31T03:18:39.795Z,2026-07-31T03:19:55.795Z,2026-07-31T03:18:39.795Z,2026-07-31T03:19:55.795Z,76.0,76.0,2026-07-31T03:18:39.795Z
7125,d2b21539-9898-4ff2-b56e-eef644afad74,GF-R3-U7,"Gondola R3 Front U7",2026-07-31T03:18:39.370Z,2026-07-31T03:19:20.170Z,2026-07-31T03:18:39.370Z,2026-07-31T03:19:20.170Z,40.8,40.8,2026-07-31T03:18:39.370Z
7157,948f0ece-0a14-41e2-9db0-3b8ef7756445,GB-R4-U6,"Gondola R4 Back U6",2026-07-31T03:18:37.672Z,2026-07-31T03:19:53.872Z,2026-07-31T03:18:37.672Z,2026-07-31T03:19:53.872Z,76.2,76.2,2026-07-31T03:18:37.672Z
7127,0db890db-93c9-442d-b9f1-8f4703f73777,PI-03,"Promo Island 3",2026-07-31T03:18:36.751Z,2026-07-31T03:19:21.551Z,2026-07-31T03:18:36.751Z,2026-07-31T03:19:21.551Z,44.8,44.8,2026-07-31T03:18:36.751Z
7122,381f62b2-9792-4085-bb27-1859988b8175,GF-R5-U7,"Gondola R5 Front U7",2026-07-31T03:18:35.213Z,2026-07-31T03:19:14.813Z,2026-07-31T03:18:35.213Z,2026-07-31T03:19:14.813Z,39.6,39.6,2026-07-31T03:18:35.213Z
7144,6fbde406-8d3a-461e-bd72-0d434c545d88,GB-R1-U1,"Gondola R1 Back U1",2026-07-31T03:18:34.489Z,2026-07-31T03:19:39.689Z,2026-07-31T03:18:34.489Z,2026-07-31T03:19:39.689Z,65.2,65.2,2026-07-31T03:18:34.489Z
7163,96385250-9009-43a2-84b9-13542e6aaddb,GF-R4-U7,"Gondola R4 Front U7",2026-07-31T03:18:32.146Z,2026-07-31T03:20:01.746Z,2026-07-31T03:18:32.146Z,2026-07-31T03:20:01.746Z,89.6,89.6,2026-07-31T03:18:32.146Z
7153,edd1679c-ac40-445a-a687-496177007971,GF-R5-U7,"Gondola R5 Front U7",2026-07-31T03:18:30.761Z,2026-07-31T03:19:50.561Z,2026-07-31T03:18:30.761Z,2026-07-31T03:19:50.561Z,79.8,79.8,2026-07-31T03:18:30.761Z
7154,e6b616f4-ab72-449c-a4b3-2e363a5920f3,GF-R2-U3,"Gondola R2 Front U3",2026-07-31T03:18:27.535Z,2026-07-31T03:19:50.535Z,2026-07-31T03:18:27.535Z,2026-07-31T03:19:50.535Z,83.0,83.0,2026-07-31T03:18:27.535Z
7141,08cf66bf-5937-4d6d-9287-015b3ac9c64e,GF-R3-U1,"Gondola R3 Front U1",2026-07-31T03:18:25.879Z,2026-07-31T03:19:37.479Z,2026-07-31T03:18:25.879Z,2026-07-31T03:19:37.479Z,71.6,71.6,2026-07-31T03:18:25.879Z
7134,94109efc-6b18-4661-8d05-47339b38ab3e,GF-R4-U3,"Gondola R4 Front U3",2026-07-31T03:18:25.072Z,2026-07-31T03:19:26.672Z,2026-07-31T03:18:25.072Z,2026-07-31T03:19:26.672Z,61.6,61.6,2026-07-31T03:18:25.072Z
7115,878d1f12-eb68-4fe4-9b5b-994d75a180c4,GF-R1-U2,"Gondola R1 Front U2",2026-07-31T03:18:23.681Z,2026-07-31T03:19:09.081Z,2026-07-31T03:18:23.681Z,2026-07-31T03:19:09.081Z,45.4,45.4,2026-07-31T03:18:23.681Z
7143,35dcb771-9404-4284-aaa9-d6cf69f90608,RR-02,"Apparel Round Rack 2",2026-07-31T03:18:23.502Z,2026-07-31T03:19:39.702Z,2026-07-31T03:18:23.502Z,2026-07-31T03:19:39.702Z,76.2,76.2,2026-07-31T03:18:23.502Z
7145,a28607df-6850-4bd0-805f-12cef2f613f8,GB-R5-U5,"Gondola R5 Back U5",2026-07-31T03:18:20.151Z,2026-07-31T03:19:40.951Z,2026-07-31T03:18:20.151Z,2026-07-31T03:19:40.951Z,80.8,80.8,2026-07-31T03:18:20.151Z
7128,06ac5f62-ac1f-4f0a-99cf-de0786bb6a14,GF-R1-U4,"Gondola R1 Front U4",2026-07-31T03:18:19.815Z,2026-07-31T03:19:22.215Z,2026-07-31T03:18:19.815Z,2026-07-31T03:19:22.215Z,62.4,62.4,2026-07-31T03:18:19.815Z
7109,e29d7ee1-f457-477f-bb90-752482f0afa2,GB-R2-U4,"Gondola R2 Back U4",2026-07-31T03:18:19.476Z,2026-07-31T03:19:04.276Z,2026-07-31T03:18:19.476Z,2026-07-31T03:19:04.276Z,44.8,44.8,2026-07-31T03:18:19.476Z
7149,95ebee1b-ac18-4f4f-b0f6-07c442f523de,GB-R4-U6,"Gondola R4 Back U6",2026-07-31T03:18:18.307Z,2026-07-31T03:19:45.507Z,2026-07-31T03:18:18.307Z,2026-07-31T03:19:45.507Z,87.2,87.2,2026-07-31T03:18:18.307Z
7137,b501d721-61c2-473d-88a1-49e9c8bc8953,GF-R1-U5,"Gondola R1 Front U5",2026-07-31T03:18:17.133Z,2026-07-31T03:19:29.133Z,2026-07-31T03:18:17.133Z,2026-07-31T03:19:29.133Z,72.0,72.0,2026-07-31T03:18:17.133Z
7139,d0065d0b-4a8d-428e-b371-ab6941b703a8,GF-R3-U2,"Gondola R3 Front U2",2026-07-31T03:18:16.827Z,2026-07-31T03:19:31.427Z,2026-07-31T03:18:16.827Z,2026-07-31T03:19:31.427Z,74.6,74.6,2026-07-31T03:18:16.827Z
7117,47f3e7b5-27f6-4b5f-a74d-d8d2eb37a852,GB-R3-U2,"Gondola R3 Back U2",2026-07-31T03:18:16.168Z,2026-07-31T03:19:14.968Z,2026-07-31T03:18:16.168Z,2026-07-31T03:19:14.968Z,58.8,58.8,2026-07-31T03:18:16.168Z
7110,684840b8-0ff0-42d7-94bb-296ebe9ab2a9,PI-01,"Promo Island 1",2026-07-31T03:18:15.114Z,2026-07-31T03:19:07.914Z,2026-07-31T03:18:15.114Z,2026-07-31T03:19:07.914Z,52.8,52.8,2026-07-31T03:18:15.114Z
7107,eff441b7-e479-4c21-a790-3fae524af5df,GF-R4-U1,"Gondola R4 Front U1",2026-07-31T03:18:11.702Z,2026-07-31T03:19:04.702Z,2026-07-31T03:18:11.702Z,2026-07-31T03:19:04.702Z,53.0,53.0,2026-07-31T03:18:11.702Z
7132,d153620b-2299-4c6b-be6a-a2755f2f2229,GB-R5-U7,"Gondola R5 Back U7",2026-07-31T03:18:11.258Z,2026-07-31T03:19:22.658Z,2026-07-31T03:18:11.258Z,2026-07-31T03:19:22.658Z,71.4,71.4,2026-07-31T03:18:11.258Z
7130,43877932-b778-4cdb-bee1-354f77b763aa,GF-R5-U5,"Gondola R5 Front U5",2026-07-31T03:18:10.939Z,2026-07-31T03:19:22.939Z,2026-07-31T03:18:10.939Z,2026-07-31T03:19:22.939Z,72.0,72.0,2026-07-31T03:18:10.939Z
7088,3ab3b41d-c03b-4f58-8b33-3359320bcd20,GB-R5-U1,"Gondola R5 Back U1",2026-07-31T03:18:10.632Z,2026-07-31T03:18:43.032Z,2026-07-31T03:18:10.632Z,2026-07-31T03:18:43.032Z,32.4,32.4,2026-07-31T03:18:10.632Z
7103,d1d9950d-8acd-423d-b51b-90582550a4ad,GB-R5-U7,"Gondola R5 Back U7",2026-07-31T03:18:09.526Z,2026-07-31T03:18:57.726Z,2026-07-31T03:18:09.526Z,2026-07-31T03:18:57.726Z,48.2,48.2,2026-07-31T03:18:09.526Z
7096,3902343a-33dc-44f5-8072-3516f7a506fe,GF-R5-U3,"Gondola R5 Front U3",2026-07-31T03:18:09.455Z,2026-07-31T03:18:56.055Z,2026-07-31T03:18:09.455Z,2026-07-31T03:18:56.055Z,46.6,46.6,2026-07-31T03:18:09.455Z
7106,8cf2b33a-c972-4d8c-af11-c2f05494c9d4,GB-R1-U5,"Gondola R1 Back U5",2026-07-31T03:18:08.969Z,2026-07-31T03:19:01.769Z,2026-07-31T03:18:08.969Z,2026-07-31T03:19:01.769Z,52.8,52.8,2026-07-31T03:18:08.969Z
7131,66d706c9-5be3-43d9-924b-518d19d88762,GF-R3-U3,"Gondola R3 Front U3",2026-07-31T03:18:08.566Z,2026-07-31T03:19:23.966Z,2026-07-31T03:18:08.566Z,2026-07-31T03:19:23.966Z,75.4,75.4,2026-07-31T03:18:08.566Z
7091,80c373c9-59c4-4703-bd6e-ea515d0c8130,GPS-03,"GPS Display Case 3",2026-07-31T03:18:08.235Z,2026-07-31T03:18:48.835Z,2026-07-31T03:18:08.235Z,2026-07-31T03:18:48.835Z,40.6,40.6,2026-07-31T03:18:08.235Z
7126,30f2929d-bfb0-4bb6-9d5e-39e4a25e3803,PW-06,"West Wall Bay 6",2026-07-31T03:18:06.630Z,2026-07-31T03:19:18.630Z,2026-07-31T03:18:06.630Z,2026-07-31T03:19:18.630Z,72.0,72.0,2026-07-31T03:18:06.630Z
7136,e0687f2f-2f1f-49e3-ae67-3576de0ea768,GF-R4-U5,"Gondola R4 Front U5",2026-07-31T03:18:06.181Z,2026-07-31T03:19:30.581Z,2026-07-31T03:18:06.181Z,2026-07-31T03:19:30.581Z,84.4,84.4,2026-07-31T03:18:06.181Z
7094,3cde4178-7396-45cd-aa4c-22e01ea520a0,PE-06,"East Wall Bay 6",2026-07-31T03:18:06.144Z,2026-07-31T03:18:51.944Z,2026-07-31T03:18:06.144Z,2026-07-31T03:18:51.944Z,45.8,45.8,2026-07-31T03:18:06.144Z
7123,ce26fc35-f54b-4812-9d7e-354bc8ee9d9f,PE-06,"East Wall Bay 6",2026-07-31T03:18:04.736Z,2026-07-31T03:19:19.336Z,2026-07-31T03:18:04.736Z,2026-07-31T03:19:19.336Z,74.6,74.6,2026-07-31T03:18:04.736Z
7133,9c899e49-9350-4553-99fc-b92eb60f636f,GF-R3-U6,"Gondola R3 Front U6",2026-07-31T03:18:03.606Z,2026-07-31T03:19:26.406Z,2026-07-31T03:18:03.606Z,2026-07-31T03:19:26.406Z,82.8,82.8,2026-07-31T03:18:03.606Z
7113,9744e314-af7c-4ad9-99c4-f629536e5ca3,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:18:02.370Z,2026-07-31T03:19:10.970Z,2026-07-31T03:18:02.370Z,2026-07-31T03:19:10.970Z,68.6,68.6,2026-07-31T03:18:02.370Z
7116,2dd6e235-b8cf-4e2b-85e8-49d78c3bea4d,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:18:01.880Z,2026-07-31T03:19:13.880Z,2026-07-31T03:18:01.880Z,2026-07-31T03:19:13.880Z,72.0,72.0,2026-07-31T03:18:01.880Z
7105,44ad48d4-c803-480f-b04d-7d16a68d5fc2,GB-R1-U5,"Gondola R1 Back U5",2026-07-31T03:17:59.930Z,2026-07-31T03:19:01.730Z,2026-07-31T03:17:59.930Z,2026-07-31T03:19:01.730Z,61.8,61.8,2026-07-31T03:17:59.930Z
7120,b6786d7f-9d17-4719-ad39-a6ca064a63ac,GF-R4-U4,"Gondola R4 Front U4",2026-07-31T03:17:59.636Z,2026-07-31T03:19:17.636Z,2026-07-31T03:17:59.636Z,2026-07-31T03:19:17.636Z,78.0,78.0,2026-07-31T03:17:59.636Z
7118,b75776da-74ba-4345-9084-dad42be1e4a8,PW-06,"West Wall Bay 6",2026-07-31T03:17:59.285Z,2026-07-31T03:19:14.885Z,2026-07-31T03:17:59.285Z,2026-07-31T03:19:14.885Z,75.6,75.6,2026-07-31T03:17:59.285Z
7099,40b96ab4-a0fc-4561-bb99-bd14b771e5d1,GB-R1-U6,"Gondola R1 Back U6",2026-07-31T03:17:58.636Z,2026-07-31T03:18:59.436Z,2026-07-31T03:17:58.636Z,2026-07-31T03:18:59.436Z,60.8,60.8,2026-07-31T03:17:58.636Z
7102,1e04764a-ce08-4a38-a254-7581317b8ad5,GB-R1-U3,"Gondola R1 Back U3",2026-07-31T03:17:58.390Z,2026-07-31T03:19:00.990Z,2026-07-31T03:17:58.390Z,2026-07-31T03:19:00.990Z,62.6,62.6,2026-07-31T03:17:58.390Z
7098,ca6b8c43-7647-4ae5-9e47-af94f38c069d,PW-04,"West Wall Bay 4",2026-07-31T03:17:58.266Z,2026-07-31T03:18:57.666Z,2026-07-31T03:17:58.266Z,2026-07-31T03:18:57.666Z,59.4,59.4,2026-07-31T03:17:58.266Z
7129,99f2bed2-f52c-4714-87c9-e6f7b0b47598,GB-R4-U3,"Gondola R4 Back U3",2026-07-31T03:17:56.805Z,2026-07-31T03:19:20.205Z,2026-07-31T03:17:56.805Z,2026-07-31T03:19:20.205Z,83.4,83.4,2026-07-31T03:17:56.805Z
7119,15f8430a-b246-4478-bb6f-6c544add9ff8,GF-R2-U3,"Gondola R2 Front U3",2026-07-31T03:17:56.695Z,2026-07-31T03:19:12.095Z,2026-07-31T03:17:56.695Z,2026-07-31T03:19:12.095Z,75.4,75.4,2026-07-31T03:17:56.695Z
7093,270d626f-ad31-4d04-8ba1-3c0869b510a4,PW-04,"West Wall Bay 4",2026-07-31T03:17:55.715Z,2026-07-31T03:18:50.715Z,2026-07-31T03:17:55.715Z,2026-07-31T03:18:50.715Z,55.0,55.0,2026-07-31T03:17:55.715Z
7095,37f5647a-f9de-45f7-a37f-7b82d5dc94c2,RR-02,"Apparel Round Rack 2",2026-07-31T03:17:52.937Z,2026-07-31T03:18:52.137Z,2026-07-31T03:17:52.937Z,2026-07-31T03:18:52.137Z,59.2,59.2,2026-07-31T03:17:52.937Z
7100,0626e582-61ba-49c8-aaa1-960494170705,GF-R1-U7,"Gondola R1 Front U7",2026-07-31T03:17:51.385Z,2026-07-31T03:18:56.785Z,2026-07-31T03:17:51.385Z,2026-07-31T03:18:56.785Z,65.4,65.4,2026-07-31T03:17:51.385Z
7114,6b6c9d80-511e-4a9d-8627-ff7919980105,PE-05,"East Wall Bay 5",2026-07-31T03:17:51.037Z,2026-07-31T03:19:11.637Z,2026-07-31T03:17:51.037Z,2026-07-31T03:19:11.637Z,80.6,80.6,2026-07-31T03:17:51.037Z
7121,c3659024-718b-4974-b01b-d3a325054753,PW-02,"West Wall Bay 2",2026-07-31T03:17:50.203Z,2026-07-31T03:19:18.203Z,2026-07-31T03:17:50.203Z,2026-07-31T03:19:18.203Z,88.0,88.0,2026-07-31T03:17:50.203Z
7111,7ca23509-6204-416c-9ba8-621a0a000caf,GB-R6-U5,"Gondola R6 Back U5",2026-07-31T03:17:49.484Z,2026-07-31T03:19:07.884Z,2026-07-31T03:17:49.484Z,2026-07-31T03:19:07.884Z,78.4,78.4,2026-07-31T03:17:49.484Z
7101,1a0a6611-2fd8-41ca-96be-9b9f88fa39c8,GF-R1-U5,"Gondola R1 Front U5",2026-07-31T03:17:48.188Z,2026-07-31T03:18:59.388Z,2026-07-31T03:17:48.188Z,2026-07-31T03:18:59.388Z,71.2,71.2,2026-07-31T03:17:48.188Z
7112,ae53f1f8-4843-45a9-9887-503c1fb2abb6,GB-R3-U1,"Gondola R3 Back U1",2026-07-31T03:17:47.985Z,2026-07-31T03:19:07.985Z,2026-07-31T03:17:47.985Z,2026-07-31T03:19:07.985Z,80.0,80.0,2026-07-31T03:17:47.985Z
7108,de92159d-73b6-4eb6-b621-0c827fe74297,GF-R3-U7,"Gondola R3 Front U7",2026-07-31T03:17:44.895Z,2026-07-31T03:19:06.495Z,2026-07-31T03:17:44.895Z,2026-07-31T03:19:06.495Z,81.6,81.6,2026-07-31T03:17:44.895Z
7092,52140e93-1a9a-4653-9041-ba160a711bf5,GB-R4-U5,"Gondola R4 Back U5",2026-07-31T03:17:40.093Z,2026-07-31T03:18:50.293Z,2026-07-31T03:17:40.093Z,2026-07-31T03:18:50.293Z,70.2,70.2,2026-07-31T03:17:40.093Z
7104,019f5842-8dc1-4ea3-acdf-41eb9fac42dc,GF-R4-U7,"Gondola R4 Front U7",2026-07-31T03:17:35.257Z,2026-07-31T03:19:02.057Z,2026-07-31T03:17:35.257Z,2026-07-31T03:19:02.057Z,86.8,86.8,2026-07-31T03:17:35.257Z
7097,f7ef5c08-6b78-4f60-87d7-767de7bff737,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:17:34.890Z,2026-07-31T03:18:55.490Z,2026-07-31T03:17:34.890Z,2026-07-31T03:18:55.490Z,80.6,80.6,2026-07-31T03:17:34.890Z
7089,d480ecb9-c268-4379-91cb-3535d384a184,GF-R4-U6,"Gondola R4 Front U6",2026-07-31T03:17:31.634Z,2026-07-31T03:18:45.234Z,2026-07-31T03:17:31.634Z,2026-07-31T03:18:45.234Z,73.6,73.6,2026-07-31T03:17:31.634Z
7090,8807a742-aa34-49f8-a1a8-710b4ec439e7,GB-R3-U1,"Gondola R3 Back U1",2026-07-31T03:17:23.012Z,2026-07-31T03:18:45.812Z,2026-07-31T03:17:23.012Z,2026-07-31T03:18:45.812Z,82.8,82.8,2026-07-31T03:17:23.012Z
7085,7f266dbe-fe6d-45bc-b6ff-5e1620337d89,GF-R3-U2,"Gondola R3 Front U2",2026-07-31T03:15:18.255Z,2026-07-31T03:15:48.255Z,2026-07-31T03:15:18.255Z,2026-07-31T03:15:48.255Z,30.0,30.0,2026-07-31T03:15:18.255Z
7079,3855f3b1-7f8b-4362-ba23-4403c2156365,GB-R6-U2,"Gondola R6 Back U2",2026-07-31T03:15:10.134Z,2026-07-31T03:15:43.534Z,2026-07-31T03:15:10.134Z,2026-07-31T03:15:43.534Z,33.4,33.4,2026-07-31T03:15:10.134Z
7084,2f14edee-eef0-4e37-880d-c3ea5472f880,GF-R4-U1,"Gondola R4 Front U1",2026-07-31T03:15:07.252Z,2026-07-31T03:15:46.852Z,2026-07-31T03:15:07.252Z,2026-07-31T03:15:46.852Z,39.6,39.6,2026-07-31T03:15:07.252Z
7073,f0a55334-bb4a-4cee-b138-ce3849557465,PE-04,"East Wall Bay 4",2026-07-31T03:15:07.002Z,2026-07-31T03:15:42.602Z,2026-07-31T03:15:07.002Z,2026-07-31T03:15:42.602Z,35.6,35.6,2026-07-31T03:15:07.002Z
7048,7ed372e6-3bdf-4ef2-9607-5b263e159ec0,GB-R2-U6,"Gondola R2 Back U6",2026-07-31T03:14:55.972Z,2026-07-31T03:15:27.772Z,2026-07-31T03:14:55.972Z,2026-07-31T03:15:27.772Z,31.8,31.8,2026-07-31T03:14:55.972Z
7040,71c3502d-646f-4257-98c9-a39b50ee409b,GF-R1-U5,"Gondola R1 Front U5",2026-07-31T03:14:55.606Z,2026-07-31T03:15:26.206Z,2026-07-31T03:14:55.606Z,2026-07-31T03:15:26.206Z,30.6,30.6,2026-07-31T03:14:55.606Z
7078,cb9bb6ce-80ca-41cd-aaca-de03e60acea6,GF-R3-U7,"Gondola R3 Front U7",2026-07-31T03:14:54.928Z,2026-07-31T03:15:43.528Z,2026-07-31T03:14:54.928Z,2026-07-31T03:15:43.528Z,48.6,48.6,2026-07-31T03:14:54.928Z
7069,30f2929d-bfb0-4bb6-9d5e-39e4a25e3803,GB-R4-U1,"Gondola R4 Back U1",2026-07-31T03:14:52.627Z,2026-07-31T03:15:40.827Z,2026-07-31T03:14:52.627Z,2026-07-31T03:15:40.827Z,48.2,48.2,2026-07-31T03:14:52.627Z
7067,98657a1d-507e-4f01-a974-206ceab9c972,GB-R4-U2,"Gondola R4 Back U2",2026-07-31T03:14:52.246Z,2026-07-31T03:15:38.646Z,2026-07-31T03:14:52.246Z,2026-07-31T03:15:38.646Z,46.4,46.4,2026-07-31T03:14:52.246Z
7045,4e04b887-863b-48c5-bb9c-6e7bca5e0a30,GB-R3-U1,"Gondola R3 Back U1",2026-07-31T03:14:51.538Z,2026-07-31T03:15:28.138Z,2026-07-31T03:14:51.538Z,2026-07-31T03:15:28.138Z,36.6,36.6,2026-07-31T03:14:51.538Z
